03-03-2026 14:29:35-debug: %cImport%c: /Applications/Cocos/Creator/3.7.3/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
04-03-2026 17:25:25-debug: // ---- build task Init settings and config ----
04-03-2026 17:25:25-debug: Process: heapTotal 230.55MB heapUsed 208.37MB rss 115.25MB
04-03-2026 17:25:25-debug: // ---- build task Init settings and config ---- (1ms)
04-03-2026 17:25:25-debug: builder.tasks.settings.macro does not defined in i18n
04-03-2026 17:25:25-debug: builder.tasks.settings.macro start11%
04-03-2026 17:25:25-debug: // ---- build task builder.tasks.settings.macro ----
04-03-2026 17:25:25-debug: run build task Init settings and config success in 1 ms √11%
04-03-2026 17:25:25-debug: Process: heapTotal 230.55MB heapUsed 208.39MB rss 115.39MB
04-03-2026 17:25:25-debug: run build task builder.tasks.settings.macro success in 0 ms √11%
04-03-2026 17:25:25-debug: // ---- build task Sort some build options to settings.json ----
04-03-2026 17:25:25-debug: Process: heapTotal 230.55MB heapUsed 208.43MB rss 115.42MB
04-03-2026 17:25:25-debug: Sort some build options to settings.json start11%
04-03-2026 17:25:25-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
04-03-2026 17:25:25-debug: run build task Sort some build options to settings.json success in 1 ms √12%
04-03-2026 17:25:25-debug: custom joint texture layouts start12%
04-03-2026 17:25:25-debug: // ---- build task custom joint texture layouts ----
04-03-2026 17:25:25-debug: Process: heapTotal 230.55MB heapUsed 208.49MB rss 115.75MB
04-03-2026 17:25:25-debug: run build task custom joint texture layouts success in 0 ms √12%
04-03-2026 17:25:25-debug: custom joint physics start12%
04-03-2026 17:25:25-debug: // ---- build task custom joint physics ----
04-03-2026 17:25:25-debug: Process: heapTotal 230.55MB heapUsed 208.50MB rss 115.77MB
04-03-2026 17:25:25-debug: run build task custom joint physics success in 0 ms √13%
04-03-2026 17:25:25-debug: Fill script data to settings start13%
04-03-2026 17:25:25-debug: // ---- build task Fill script data to settings ----
04-03-2026 17:25:25-debug: Process: heapTotal 230.55MB heapUsed 208.52MB rss 115.78MB
04-03-2026 17:25:25-debug: run build task Fill script data to settings success in 0 ms √13%
04-03-2026 17:25:25-debug: // ---- build task Fill scene data to settings ----
04-03-2026 17:25:25-debug: Fill scene data to settings start13%
04-03-2026 17:25:25-debug: Process: heapTotal 230.55MB heapUsed 208.54MB rss 115.83MB
04-03-2026 17:25:25-debug: run build task Fill scene data to settings success in 0 ms √14%
04-03-2026 17:25:25-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
04-03-2026 17:25:25-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
04-03-2026 17:25:25-debug: Process: heapTotal 230.55MB heapUsed 208.55MB rss 115.84MB
04-03-2026 17:25:25-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 0 ms √14%
04-03-2026 17:25:25-debug: Generate md5AssetsMap from suffixMap to settings start14%
04-03-2026 17:25:25-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
04-03-2026 17:25:25-debug: Process: heapTotal 230.55MB heapUsed 208.58MB rss 116.00MB
04-03-2026 17:25:25-debug: options.md5Cache is false.
04-03-2026 17:25:25-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
04-03-2026 17:25:25-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
04-03-2026 17:30:29-debug: refresh db internal success
04-03-2026 17:30:29-debug: asset-db:worker-effect-data-processing (183ms)
04-03-2026 17:30:29-debug: refresh db assets success
04-03-2026 17:30:29-debug: asset-db:refresh-all-database (241ms)
04-03-2026 17:30:53-debug: refresh db internal success
04-03-2026 17:30:53-debug: refresh db assets success
04-03-2026 17:30:53-debug: asset-db:worker-effect-data-processing (143ms)
04-03-2026 17:30:53-debug: asset-db:refresh-all-database (170ms)
04-03-2026 17:31:06-debug: refresh db internal success
04-03-2026 17:31:06-debug: asset-db:worker-effect-data-processing (100ms)
04-03-2026 17:31:06-debug: refresh db assets success
04-03-2026 17:31:06-debug: asset-db:refresh-all-database (127ms)
04-03-2026 17:31:46-debug: refresh db internal success
04-03-2026 17:31:46-debug: asset-db:worker-effect-data-processing (140ms)
04-03-2026 17:31:46-debug: refresh db assets success
04-03-2026 17:31:46-debug: asset-db:refresh-all-database (173ms)
04-03-2026 17:32:02-debug: refresh db internal success
04-03-2026 17:32:02-debug: asset-db:worker-effect-data-processing (84ms)
04-03-2026 17:32:02-debug: refresh db assets success
04-03-2026 17:32:02-debug: asset-db:refresh-all-database (104ms)
04-03-2026 17:32:15-debug: start refresh asset from /Users/SivasankarS/My_Work_Space/Projects /Cocos/FGUI/assets/Artefacts/Prefabs/Potion 1.prefab...
04-03-2026 17:32:15-debug: %cImport%c: /Users/SivasankarS/My_Work_Space/Projects /Cocos/FGUI/assets/Artefacts/Prefabs/Potion 1.prefabbackground: #aaff85; color: #000;color: #000;
04-03-2026 17:32:15-debug: refresh asset /Users/SivasankarS/My_Work_Space/Projects /Cocos/FGUI/assets/Artefacts/Prefabs success
04-03-2026 17:32:34-debug: programming:execute-script (2ms)
04-03-2026 17:32:38-debug: Query all assets info in project
04-03-2026 17:32:38-debug: BuildAssetLibrary query-assets with assets 800
04-03-2026 17:32:38-debug:   Number of other assets: 650
04-03-2026 17:32:38-debug: Query asset bundle start0%
04-03-2026 17:32:38-debug: // ---- build task Query asset bundle ----
04-03-2026 17:32:38-debug: Process: heapTotal 230.72MB heapUsed 207.91MB rss 193.45MB
04-03-2026 17:32:38-debug:   Number of all scenes: 1
04-03-2026 17:32:38-debug:   Number of all scripts: 6
04-03-2026 17:32:38-debug: init custom config: keepNodeUuid: false, useCache: true
04-03-2026 17:32:38-debug: // ---- build task Query asset bundle ---- (2ms)
04-03-2026 17:32:38-debug: Process: heapTotal 230.72MB heapUsed 208.16MB rss 193.77MB
04-03-2026 17:32:38-debug: run build task Query asset bundle success in 2 ms √3%
04-03-2026 17:32:38-debug: Query and organize assets start3%
04-03-2026 17:32:38-debug: // ---- build task Query and organize assets ----
04-03-2026 17:32:38-debug: init bundle assets
04-03-2026 17:32:38-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
04-03-2026 17:32:38-debug: Number of scenes: 1
04-03-2026 17:32:38-debug: run build task Query and organize assets success in 1 ms √7%
04-03-2026 17:32:38-debug: // ---- build task Query and organize assets ---- (1ms)
04-03-2026 17:32:38-debug: sort script group...
04-03-2026 17:32:38-debug: Process: heapTotal 230.72MB heapUsed 208.32MB rss 193.91MB
04-03-2026 17:32:38-debug: Organize scripts start7%
04-03-2026 17:32:38-debug: // ---- build task Organize scripts ----
04-03-2026 17:32:38-debug: run build task Organize scripts success in 0 ms √10%
04-03-2026 17:32:38-debug: // ---- build task Init settings and config ----
04-03-2026 17:32:38-debug: Process: heapTotal 230.72MB heapUsed 208.34MB rss 193.92MB
04-03-2026 17:32:38-debug: Init settings and config start10%
04-03-2026 17:32:38-debug: run build task Init settings and config success in 0 ms √11%
04-03-2026 17:32:38-debug: // ---- build task builder.tasks.settings.macro ----
04-03-2026 17:32:38-debug: builder.tasks.settings.macro start11%
04-03-2026 17:32:38-debug: builder.tasks.settings.macro does not defined in i18n
04-03-2026 17:32:38-debug: Process: heapTotal 230.72MB heapUsed 208.36MB rss 193.97MB
04-03-2026 17:32:38-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
04-03-2026 17:32:38-debug: Sort some build options to settings.json start11%
04-03-2026 17:32:38-debug: // ---- build task Sort some build options to settings.json ----
04-03-2026 17:32:38-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
04-03-2026 17:32:38-debug: Process: heapTotal 230.72MB heapUsed 208.38MB rss 194.00MB
04-03-2026 17:32:38-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
04-03-2026 17:32:38-debug: run build task Sort some build options to settings.json success in 1 ms √12%
04-03-2026 17:32:38-debug: custom joint texture layouts start12%
04-03-2026 17:32:38-debug: // ---- build task custom joint texture layouts ----
04-03-2026 17:32:38-debug: Process: heapTotal 230.72MB heapUsed 208.44MB rss 194.19MB
04-03-2026 17:32:38-debug: run build task custom joint texture layouts success in 0 ms √12%
04-03-2026 17:32:38-debug: // ---- build task custom joint physics ----
04-03-2026 17:32:38-debug: custom joint physics start12%
04-03-2026 17:32:38-debug: Process: heapTotal 230.72MB heapUsed 208.45MB rss 194.22MB
04-03-2026 17:32:38-debug: run build task custom joint physics success in 0 ms √13%
04-03-2026 17:32:38-debug: // ---- build task Fill script data to settings ----
04-03-2026 17:32:38-debug: Fill script data to settings start13%
04-03-2026 17:32:38-debug: Process: heapTotal 230.72MB heapUsed 208.47MB rss 194.23MB
04-03-2026 17:32:38-debug: run build task Fill script data to settings success in 0 ms √13%
04-03-2026 17:32:38-debug: Fill scene data to settings start13%
04-03-2026 17:32:38-debug: // ---- build task Fill scene data to settings ----
04-03-2026 17:32:38-debug: Process: heapTotal 230.72MB heapUsed 208.48MB rss 194.28MB
04-03-2026 17:32:38-debug: // ---- build task Fill scene data to settings ---- (1ms)
04-03-2026 17:32:38-debug: run build task Fill scene data to settings success in 1 ms √14%
04-03-2026 17:32:38-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
04-03-2026 17:32:38-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
04-03-2026 17:32:38-debug: Process: heapTotal 230.72MB heapUsed 208.50MB rss 194.33MB
04-03-2026 17:32:38-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 0 ms √14%
04-03-2026 17:32:38-debug: Generate md5AssetsMap from suffixMap to settings start14%
04-03-2026 17:32:38-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
04-03-2026 17:32:38-debug: Process: heapTotal 230.72MB heapUsed 208.55MB rss 194.34MB
04-03-2026 17:32:38-debug: options.md5Cache is false.
04-03-2026 17:32:38-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
04-03-2026 17:33:07-debug: refresh db internal success
04-03-2026 17:33:08-debug: asset-db:worker-effect-data-processing (201ms)
04-03-2026 17:33:08-debug: %cImport%c: /Users/SivasankarS/My_Work_Space/Projects /Cocos/FGUI/assets/Scripts/Potion.tsbackground: #aaff85; color: #000;color: #000;
04-03-2026 17:33:08-debug: refresh db assets success
04-03-2026 17:33:08-debug: asset-db:refresh-all-database (254ms)
04-03-2026 17:33:15-debug: programming:execute-script (2ms)
04-03-2026 17:33:19-debug: Query all assets info in project
04-03-2026 17:33:19-debug: BuildAssetLibrary query-assets with assets 800
04-03-2026 17:33:19-debug:   Number of other assets: 650
04-03-2026 17:33:19-debug: Query asset bundle start0%
04-03-2026 17:33:19-debug: // ---- build task Query asset bundle ----
04-03-2026 17:33:19-debug: init custom config: keepNodeUuid: false, useCache: true
04-03-2026 17:33:19-debug:   Number of all scripts: 6
04-03-2026 17:33:19-debug:   Number of all scenes: 1
04-03-2026 17:33:19-debug: Process: heapTotal 222.44MB heapUsed 200.10MB rss 246.88MB
04-03-2026 17:33:19-debug: // ---- build task Query asset bundle ---- (3ms)
04-03-2026 17:33:19-debug: Process: heapTotal 223.44MB heapUsed 200.36MB rss 247.66MB
04-03-2026 17:33:19-debug: init bundle assets
04-03-2026 17:33:19-debug: run build task Query asset bundle success in 3 ms √3%
04-03-2026 17:33:19-debug: Query and organize assets start3%
04-03-2026 17:33:19-debug: // ---- build task Query and organize assets ----
04-03-2026 17:33:19-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
04-03-2026 17:33:19-debug: Number of scenes: 1
04-03-2026 17:33:19-debug: // ---- build task Query and organize assets ---- (1ms)
04-03-2026 17:33:19-debug: Process: heapTotal 223.44MB heapUsed 200.54MB rss 247.75MB
04-03-2026 17:33:19-debug: sort script group...
04-03-2026 17:33:19-debug: Organize scripts start7%
04-03-2026 17:33:19-debug: run build task Query and organize assets success in 1 ms √7%
04-03-2026 17:33:19-debug: // ---- build task Organize scripts ----
04-03-2026 17:33:19-debug: run build task Organize scripts success in 0 ms √10%
04-03-2026 17:33:19-debug: Init settings and config start10%
04-03-2026 17:33:19-debug: Process: heapTotal 223.44MB heapUsed 200.56MB rss 247.77MB
04-03-2026 17:33:19-debug: // ---- build task Init settings and config ----
04-03-2026 17:33:19-debug: run build task Init settings and config success in 0 ms √11%
04-03-2026 17:33:19-debug: // ---- build task builder.tasks.settings.macro ----
04-03-2026 17:33:19-debug: builder.tasks.settings.macro start11%
04-03-2026 17:33:19-debug: builder.tasks.settings.macro does not defined in i18n
04-03-2026 17:33:19-debug: Process: heapTotal 223.44MB heapUsed 200.58MB rss 247.80MB
04-03-2026 17:33:19-debug: run build task builder.tasks.settings.macro success in 0 ms √11%
04-03-2026 17:33:19-debug: // ---- build task Sort some build options to settings.json ----
04-03-2026 17:33:19-debug: Sort some build options to settings.json start11%
04-03-2026 17:33:19-debug: Process: heapTotal 223.44MB heapUsed 200.60MB rss 247.81MB
04-03-2026 17:33:19-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
04-03-2026 17:33:19-debug: custom joint texture layouts start12%
04-03-2026 17:33:19-debug: // ---- build task custom joint texture layouts ----
04-03-2026 17:33:19-debug: Process: heapTotal 223.44MB heapUsed 200.66MB rss 247.86MB
04-03-2026 17:33:19-debug: run build task Sort some build options to settings.json success in 1 ms √12%
04-03-2026 17:33:19-debug: run build task custom joint texture layouts success in 0 ms √12%
04-03-2026 17:33:19-debug: Process: heapTotal 223.44MB heapUsed 200.67MB rss 247.86MB
04-03-2026 17:33:19-debug: // ---- build task custom joint physics ----
04-03-2026 17:33:19-debug: custom joint physics start12%
04-03-2026 17:33:19-debug: run build task custom joint physics success in 0 ms √13%
04-03-2026 17:33:19-debug: // ---- build task Fill script data to settings ----
04-03-2026 17:33:19-debug: Process: heapTotal 223.44MB heapUsed 200.69MB rss 247.88MB
04-03-2026 17:33:19-debug: Fill script data to settings start13%
04-03-2026 17:33:19-debug: run build task Fill script data to settings success in 0 ms √13%
04-03-2026 17:33:19-debug: Fill scene data to settings start13%
04-03-2026 17:33:19-debug: // ---- build task Fill scene data to settings ----
04-03-2026 17:33:19-debug: Process: heapTotal 223.44MB heapUsed 200.70MB rss 247.88MB
04-03-2026 17:33:19-debug: // ---- build task Fill scene data to settings ---- (1ms)
04-03-2026 17:33:19-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
04-03-2026 17:33:19-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
04-03-2026 17:33:19-debug: Process: heapTotal 223.44MB heapUsed 200.72MB rss 247.88MB
04-03-2026 17:33:19-debug: run build task Fill scene data to settings success in 1 ms √14%
04-03-2026 17:33:19-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 0 ms √14%
04-03-2026 17:33:19-debug: Generate md5AssetsMap from suffixMap to settings start14%
